x,y,R,G,B,Value,Domain
863,405,96,201,96,1.88,25
864,405,96,201,96,1.88,25
865,405,96,201,96,1.88,25
904,405,98,202,95,1.88,25
905,405,98,202,95,1.88,25
906,405,98,202,95,1.88,25
907,405,94,201,97,1.88,25
908,405,94,201,97,1.88,25
909,405,94,201,97,1.88,25
910,405,91,200,98,1.88,25
911,405,91,200,98,1.88,25
912,405,91,200,98,1.88,25
913,405,91,200,98,1.88,25
958,405,94,201,97,1.88,25
959,405,94,201,97,1.88,25
960,405,94,201,97,1.88,25
993,405,94,201,97,1.88,25
994,405,94,201,97,1.88,25
995,405,94,201,97,1.88,25
996,405,94,201,97,1.88,25
1102,405,96,201,96,1.88,23
1103,405,96,201,96,1.88,23
1104,405,96,201,96,1.88,23
1153,405,96,201,96,1.88,26
1154,405,96,201,96,1.88,26
1155,405,96,201,96,1.88,26
863,406,96,201,96,1.88,25
864,406,96,201,96,1.88,25
865,406,96,201,96,1.88,25
904,406,98,202,95,1.88,25
905,406,98,202,95,1.88,25
906,406,98,202,95,1.88,25
907,406,94,201,97,1.88,25
908,406,94,201,97,1.88,25
909,406,94,201,97,1.88,25
910,406,91,200,98,1.88,25
911,406,91,200,98,1.88,25
912,406,91,200,98,1.88,25
913,406,91,200,98,1.88,25
958,406,94,201,97,1.88,25
959,406,94,201,97,1.88,25
960,406,94,201,97,1.88,25
993,406,94,201,97,1.88,25
994,406,94,201,97,1.88,25
995,406,94,201,97,1.88,25
996,406,94,201,97,1.88,25
1102,406,96,201,96,1.88,23
1103,406,96,201,96,1.88,23
1104,406,96,201,96,1.88,23
1153,406,96,201,96,1.88,26
1154,406,96,201,96,1.88,26
1155,406,96,201,96,1.88,26
863,407,96,201,96,1.88,25
864,407,96,201,96,1.88,25
865,407,96,201,96,1.88,25
904,407,98,202,95,1.88,25
905,407,98,202,95,1.88,25
906,407,98,202,95,1.88,25
907,407,94,201,97,1.88,25
908,407,94,201,97,1.88,25
909,407,94,201,97,1.88,25
910,407,91,200,98,1.88,25
911,407,91,200,98,1.88,25
912,407,91,200,98,1.88,25
913,407,91,200,98,1.88,25
958,407,94,201,97,1.88,25
959,407,94,201,97,1.88,25
960,407,94,201,97,1.88,25
993,407,94,201,97,1.88,25
994,407,94,201,97,1.88,25
995,407,94,201,97,1.88,25
996,407,94,201,97,1.88,25
1102,407,96,201,96,1.88,23
1103,407,96,201,96,1.88,23
1104,407,96,201,96,1.88,23
1153,407,96,201,96,1.88,26
1154,407,96,201,96,1.88,26
1155,407,96,201,96,1.88,26
863,408,94,201,97,1.88,25
864,408,94,201,97,1.88,25
865,408,94,201,97,1.88,25
866,408,98,202,95,1.88,25
867,408,98,202,95,1.88,25
868,408,98,202,95,1.88,25
901,408,98,202,95,1.88,25
902,408,98,202,95,1.88,25
903,408,98,202,95,1.88,25
904,408,96,201,96,1.88,25
905,408,96,201,96,1.88,25
906,408,96,201,96,1.88,25
907,408,91,200,98,1.88,25
908,408,91,200,98,1.88,25
909,408,91,200,98,1.88,25
955,408,91,200,98,1.88,25
956,408,91,200,98,1.88,25
957,408,91,200,98,1.88,25
958,408,96,201,96,1.88,25
959,408,96,201,96,1.88,25
960,408,96,201,96,1.88,25
993,408,94,201,97,1.88,25
994,408,94,201,97,1.88,25
995,408,94,201,97,1.88,25
996,408,94,201,97,1.88,25
1153,408,98,202,95,1.88,26
1154,408,98,202,95,1.88,26
1155,408,98,202,95,1.88,26
863,409,94,201,97,1.88,25
864,409,94,201,97,1.88,25
865,409,94,201,97,1.88,25
866,409,98,202,95,1.88,25
867,409,98,202,95,1.88,25
868,409,98,202,95,1.88,25
901,409,98,202,95,1.88,25
902,409,98,202,95,1.88,25
903,409,98,202,95,1.88,25
904,409,96,201,96,1.88,25
905,409,96,201,96,1.88,25
906,409,96,201,96,1.88,25
907,409,91,200,98,1.88,25
908,409,91,200,98,1.88,25
909,409,91,200,98,1.88,25
955,409,91,200,98,1.88,25
956,409,91,200,98,1.88,25
957,409,91,200,98,1.88,25
958,409,96,201,96,1.88,25
959,409,96,201,96,1.88,25
960,409,96,201,96,1.88,25
993,409,94,201,97,1.88,25
994,409,94,201,97,1.88,25
995,409,94,201,97,1.88,25
996,409,94,201,97,1.88,25
1153,409,98,202,95,1.88,26
1154,409,98,202,95,1.88,26
1155,409,98,202,95,1.88,26
863,410,94,201,97,1.88,25
864,410,94,201,97,1.88,25
865,410,94,201,97,1.88,25
866,410,98,202,95,1.88,25
867,410,98,202,95,1.88,25
868,410,98,202,95,1.88,25
901,410,98,202,95,1.88,25
902,410,98,202,95,1.88,25
903,410,98,202,95,1.88,25
904,410,96,201,96,1.88,25
905,410,96,201,96,1.88,25
906,410,96,201,96,1.88,25
907,410,91,200,98,1.88,25
908,410,91,200,98,1.88,25
909,410,91,200,98,1.88,25
955,410,91,200,98,1.88,25
956,410,91,200,98,1.88,25
957,410,91,200,98,1.88,25
958,410,96,201,96,1.88,25
959,410,96,201,96,1.88,25
960,410,96,201,96,1.88,25
993,410,94,201,97,1.88,25
994,410,94,201,97,1.88,25
995,410,94,201,97,1.88,25
996,410,94,201,97,1.88,25
1153,410,98,202,95,1.88,26
1154,410,98,202,95,1.88,26
1155,410,98,202,95,1.88,26
863,411,94,201,97,1.88,25
864,411,94,201,97,1.88,25
865,411,94,201,97,1.88,25
866,411,98,202,95,1.88,25
867,411,98,202,95,1.88,25
868,411,98,202,95,1.88,25
901,411,96,201,96,1.88,25
902,411,96,201,96,1.88,25
903,411,96,201,96,1.88,25
904,411,94,201,97,1.88,25
905,411,94,201,97,1.88,25
906,411,94,201,97,1.88,25
955,411,94,201,97,1.88,25
956,411,94,201,97,1.88,25
957,411,94,201,97,1.88,25
958,411,98,202,95,1.88,25
959,411,98,202,95,1.88,25
960,411,98,202,95,1.88,25
993,411,96,201,96,1.88,25
994,411,96,201,96,1.88,25
995,411,96,201,96,1.88,25
996,411,96,201,96,1.88,25
1105,411,94,201,97,1.88,23
1106,411,94,201,97,1.88,23
1107,411,94,201,97,1.88,23
1156,411,91,200,98,1.88,26
1157,411,91,200,98,1.88,26
1158,411,91,200,98,1.88,26
863,412,94,201,97,1.88,25
864,412,94,201,97,1.88,25
865,412,94,201,97,1.88,25
866,412,98,202,95,1.88,25
867,412,98,202,95,1.88,25
868,412,98,202,95,1.88,25
901,412,96,201,96,1.88,25
902,412,96,201,96,1.88,25
903,412,96,201,96,1.88,25
904,412,94,201,97,1.88,25
905,412,94,201,97,1.88,25
906,412,94,201,97,1.88,25
955,412,94,201,97,1.88,25
956,412,94,201,97,1.88,25
957,412,94,201,97,1.88,25
958,412,98,202,95,1.88,25
959,412,98,202,95,1.88,25
960,412,98,202,95,1.88,25
993,412,96,201,96,1.88,25
994,412,96,201,96,1.88,25
995,412,96,201,96,1.88,25
996,412,96,201,96,1.88,25
1105,412,94,201,97,1.88,23
1106,412,94,201,97,1.88,23
1107,412,94,201,97,1.88,23
1156,412,91,200,98,1.88,26
1157,412,91,200,98,1.88,26
1158,412,91,200,98,1.88,26
863,413,94,201,97,1.88,25
864,413,94,201,97,1.88,25
865,413,94,201,97,1.88,25
866,413,98,202,95,1.88,25
867,413,98,202,95,1.88,25
868,413,98,202,95,1.88,25
901,413,96,201,96,1.88,25
902,413,96,201,96,1.88,25
903,413,96,201,96,1.88,25
904,413,94,201,97,1.88,25
905,413,94,201,97,1.88,25
906,413,94,201,97,1.88,25
955,413,94,201,97,1.88,25
956,413,94,201,97,1.88,25
957,413,94,201,97,1.88,25
958,413,98,202,95,1.88,25
959,413,98,202,95,1.88,25
960,413,98,202,95,1.88,25
993,413,96,201,96,1.88,25
994,413,96,201,96,1.88,25
995,413,96,201,96,1.88,25
996,413,96,201,96,1.88,25
1105,413,94,201,97,1.88,23
1106,413,94,201,97,1.88,23
1107,413,94,201,97,1.88,23
1156,413,91,200,98,1.88,26
1157,413,91,200,98,1.88,26
1158,413,91,200,98,1.88,26
863,414,91,200,98,1.88,25
864,414,91,200,98,1.88,25
865,414,91,200,98,1.88,25
866,414,96,201,96,1.88,25
867,414,96,201,96,1.88,25
868,414,96,201,96,1.88,25
898,414,98,202,95,1.88,25
899,414,98,202,95,1.88,25
900,414,98,202,95,1.88,25
901,414,94,201,97,1.88,25
902,414,94,201,97,1.88,25
903,414,94,201,97,1.88,25
904,414,91,200,98,1.88,25
905,414,91,200,98,1.88,25
906,414,91,200,98,1.88,25
955,414,94,201,97,1.88,25
956,414,94,201,97,1.88,25
957,414,94,201,97,1.88,25
993,414,96,201,96,1.88,25
994,414,96,201,96,1.88,25
995,414,96,201,96,1.88,25
996,414,96,201,96,1.88,25
1108,414,98,202,95,1.88,23
1109,414,98,202,95,1.88,23
1110,414,98,202,95,1.88,23
1156,414,91,200,98,1.88,26
1157,414,91,200,98,1.88,26
1158,414,91,200,98,1.88,26
863,415,91,200,98,1.88,25
864,415,91,200,98,1.88,25
865,415,91,200,98,1.88,25
866,415,96,201,96,1.88,25
867,415,96,201,96,1.88,25
868,415,96,201,96,1.88,25
898,415,98,202,95,1.88,25
899,415,98,202,95,1.88,25
900,415,98,202,95,1.88,25
901,415,94,201,97,1.88,25
902,415,94,201,97,1.88,25
903,415,94,201,97,1.88,25
904,415,91,200,98,1.88,25
905,415,91,200,98,1.88,25
906,415,91,200,98,1.88,25
955,415,94,201,97,1.88,25
956,415,94,201,97,1.88,25
957,415,94,201,97,1.88,25
993,415,96,201,96,1.88,25
994,415,96,201,96,1.88,25
995,415,96,201,96,1.88,25
996,415,96,201,96,1.88,25
1108,415,98,202,95,1.88,23
1109,415,98,202,95,1.88,23
1110,415,98,202,95,1.88,23
1156,415,91,200,98,1.88,26
1157,415,91,200,98,1.88,26
1158,415,91,200,98,1.88,26
863,416,91,200,98,1.88,25
864,416,91,200,98,1.88,25
865,416,91,200,98,1.88,25
866,416,96,201,96,1.88,25
867,416,96,201,96,1.88,25
868,416,96,201,96,1.88,25
898,416,98,202,95,1.88,25
899,416,98,202,95,1.88,25
900,416,98,202,95,1.88,25
901,416,94,201,97,1.88,25
902,416,94,201,97,1.88,25
903,416,94,201,97,1.88,25
904,416,91,200,98,1.88,25
905,416,91,200,98,1.88,25
906,416,91,200,98,1.88,25
955,416,94,201,97,1.88,25
956,416,94,201,97,1.88,25
957,416,94,201,97,1.88,25
993,416,96,201,96,1.88,25
994,416,96,201,96,1.88,25
995,416,96,201,96,1.88,25
996,416,96,201,96,1.88,25
1108,416,98,202,95,1.88,23
1109,416,98,202,95,1.88,23
1110,416,98,202,95,1.88,23
1156,416,91,200,98,1.88,26
1157,416,91,200,98,1.88,26
1158,416,91,200,98,1.88,26
866,417,96,201,96,1.88,25
867,417,96,201,96,1.88,25
868,417,96,201,96,1.88,25
869,417,98,202,95,1.88,25
870,417,98,202,95,1.88,25
871,417,98,202,95,1.88,25
894,417,98,202,95,1.88,25
895,417,98,202,95,1.88,25
896,417,98,202,95,1.88,25
897,417,98,202,95,1.88,25
898,417,96,201,96,1.88,25
899,417,96,201,96,1.88,25
900,417,96,201,96,1.88,25
901,417,94,201,97,1.88,25
902,417,94,201,97,1.88,25
903,417,94,201,97,1.88,25
952,417,91,200,98,1.88,25
953,417,91,200,98,1.88,25
954,417,91,200,98,1.88,25
955,417,96,201,96,1.88,25
956,417,96,201,96,1.88,25
957,417,96,201,96,1.88,25
993,417,96,201,96,1.88,25
994,417,96,201,96,1.88,25
995,417,96,201,96,1.88,25
996,417,96,201,96,1.88,25
1108,417,91,200,98,1.88,23
1109,417,91,200,98,1.88,23
1110,417,91,200,98,1.88,23
866,418,96,201,96,1.88,25
867,418,96,201,96,1.88,25
868,418,96,201,96,1.88,25
869,418,98,202,95,1.88,25
870,418,98,202,95,1.88,25
871,418,98,202,95,1.88,25
894,418,98,202,95,1.88,25
895,418,98,202,95,1.88,25
896,418,98,202,95,1.88,25
897,418,98,202,95,1.88,25
898,418,96,201,96,1.88,25
899,418,96,201,96,1.88,25
900,418,96,201,96,1.88,25
901,418,94,201,97,1.88,25
902,418,94,201,97,1.88,25
903,418,94,201,97,1.88,25
952,418,91,200,98,1.88,25
953,418,91,200,98,1.88,25
954,418,91,200,98,1.88,25
955,418,96,201,96,1.88,25
956,418,96,201,96,1.88,25
957,418,96,201,96,1.88,25
993,418,96,201,96,1.88,25
994,418,96,201,96,1.88,25
995,418,96,201,96,1.88,25
996,418,96,201,96,1.88,25
1108,418,91,200,98,1.88,23
1109,418,91,200,98,1.88,23
1110,418,91,200,98,1.88,23
866,419,96,201,96,1.88,25
867,419,96,201,96,1.88,25
868,419,96,201,96,1.88,25
869,419,98,202,95,1.88,25
870,419,98,202,95,1.88,25
871,419,98,202,95,1.88,25
894,419,98,202,95,1.88,25
895,419,98,202,95,1.88,25
896,419,98,202,95,1.88,25
897,419,98,202,95,1.88,25
898,419,96,201,96,1.88,25
899,419,96,201,96,1.88,25
900,419,96,201,96,1.88,25
901,419,94,201,97,1.88,25
902,419,94,201,97,1.88,25
903,419,94,201,97,1.88,25
952,419,91,200,98,1.88,25
953,419,91,200,98,1.88,25
954,419,91,200,98,1.88,25
955,419,96,201,96,1.88,25
956,419,96,201,96,1.88,25
957,419,96,201,96,1.88,25
993,419,96,201,96,1.88,25
994,419,96,201,96,1.88,25
995,419,96,201,96,1.88,25
996,419,96,201,96,1.88,25
1108,419,91,200,98,1.88,23
1109,419,91,200,98,1.88,23
1110,419,91,200,98,1.88,23
866,420,94,201,97,1.88,25
867,420,94,201,97,1.88,25
868,420,94,201,97,1.88,25
869,420,98,202,95,1.88,25
870,420,98,202,95,1.88,25
871,420,98,202,95,1.88,25
894,420,96,201,96,1.88,25
895,420,96,201,96,1.88,25
896,420,96,201,96,1.88,25
897,420,96,201,96,1.88,25
898,420,94,201,97,1.88,25
899,420,94,201,97,1.88,25
900,420,94,201,97,1.88,25
901,420,91,200,98,1.88,25
902,420,91,200,98,1.88,25
903,420,91,200,98,1.88,25
952,420,91,200,98,1.88,25
953,420,91,200,98,1.88,25
954,420,91,200,98,1.88,25
955,420,98,202,95,1.88,25
956,420,98,202,95,1.88,25
957,420,98,202,95,1.88,25
993,420,98,202,95,1.88,25
994,420,98,202,95,1.88,25
995,420,98,202,95,1.88,25
996,420,98,202,95,1.88,25
1111,420,91,200,98,1.88,23
1112,420,91,200,98,1.88,23
1113,420,91,200,98,1.88,23
1114,420,91,200,98,1.88,23
1153,420,96,201,96,1.88,26
1154,420,96,201,96,1.88,26
1155,420,96,201,96,1.88,26
866,421,94,201,97,1.88,25
867,421,94,201,97,1.88,25
868,421,94,201,97,1.88,25
869,421,98,202,95,1.88,25
870,421,98,202,95,1.88,25
871,421,98,202,95,1.88,25
894,421,96,201,96,1.88,25
895,421,96,201,96,1.88,25
896,421,96,201,96,1.88,25
897,421,96,201,96,1.88,25
898,421,94,201,97,1.88,25
899,421,94,201,97,1.88,25
900,421,94,201,97,1.88,25
901,421,91,200,98,1.88,25
902,421,91,200,98,1.88,25
903,421,91,200,98,1.88,25
952,421,91,200,98,1.88,25
953,421,91,200,98,1.88,25
954,421,91,200,98,1.88,25
955,421,98,202,95,1.88,25
956,421,98,202,95,1.88,25
957,421,98,202,95,1.88,25
993,421,98,202,95,1.88,25
994,421,98,202,95,1.88,25
995,421,98,202,95,1.88,25
996,421,98,202,95,1.88,25
1111,421,91,200,98,1.88,23
1112,421,91,200,98,1.88,23
1113,421,91,200,98,1.88,23
1114,421,91,200,98,1.88,23
1153,421,96,201,96,1.88,26
1154,421,96,201,96,1.88,26
1155,421,96,201,96,1.88,26
866,422,94,201,97,1.88,25
867,422,94,201,97,1.88,25
868,422,94,201,97,1.88,25
869,422,98,202,95,1.88,25
870,422,98,202,95,1.88,25
871,422,98,202,95,1.88,25
894,422,96,201,96,1.88,25
895,422,96,201,96,1.88,25
896,422,96,201,96,1.88,25
897,422,96,201,96,1.88,25
898,422,94,201,97,1.88,25
899,422,94,201,97,1.88,25
900,422,94,201,97,1.88,25
901,422,91,200,98,1.88,25
902,422,91,200,98,1.88,25
903,422,91,200,98,1.88,25
952,422,91,200,98,1.88,25
953,422,91,200,98,1.88,25
954,422,91,200,98,1.88,25
955,422,98,202,95,1.88,25
956,422,98,202,95,1.88,25
957,422,98,202,95,1.88,25
993,422,98,202,95,1.88,25
994,422,98,202,95,1.88,25
995,422,98,202,95,1.88,25
996,422,98,202,95,1.88,25
1111,422,91,200,98,1.88,23
1112,422,91,200,98,1.88,23
1113,422,91,200,98,1.88,23
1114,422,91,200,98,1.88,23
1153,422,96,201,96,1.88,26
1154,422,96,201,96,1.88,26
1155,422,96,201,96,1.88,26
866,423,94,201,97,1.88,25
867,423,94,201,97,1.88,25
868,423,94,201,97,1.88,25
869,423,98,202,95,1.88,25
870,423,98,202,95,1.88,25
871,423,98,202,95,1.88,25
894,423,96,201,96,1.88,25
895,423,96,201,96,1.88,25
896,423,96,201,96,1.88,25
897,423,96,201,96,1.88,25
898,423,94,201,97,1.88,25
899,423,94,201,97,1.88,25
900,423,94,201,97,1.88,25
901,423,91,200,98,1.88,25
902,423,91,200,98,1.88,25
903,423,91,200,98,1.88,25
952,423,91,200,98,1.88,25
953,423,91,200,98,1.88,25
954,423,91,200,98,1.88,25
955,423,98,202,95,1.88,25
956,423,98,202,95,1.88,25
957,423,98,202,95,1.88,25
993,423,98,202,95,1.88,25
994,423,98,202,95,1.88,25
995,423,98,202,95,1.88,25
996,423,98,202,95,1.88,25
1111,423,91,200,98,1.88,23
1112,423,91,200,98,1.88,23
1113,423,91,200,98,1.88,23
1114,423,91,200,98,1.88,23
1153,423,96,201,96,1.88,26
1154,423,96,201,96,1.88,26
1155,423,96,201,96,1.88,26
866,424,91,200,98,1.88,25
867,424,91,200,98,1.88,25
868,424,91,200,98,1.88,25
869,424,96,201,96,1.88,25
870,424,96,201,96,1.88,25
871,424,96,201,96,1.88,25
872,424,98,202,95,1.88,25
873,424,98,202,95,1.88,25
874,424,98,202,95,1.88,25
891,424,98,202,95,1.88,25
892,424,98,202,95,1.88,25
893,424,98,202,95,1.88,25
894,424,96,201,96,1.88,25
895,424,96,201,96,1.88,25
896,424,96,201,96,1.88,25
897,424,96,201,96,1.88,25
898,424,91,200,98,1.88,25
899,424,91,200,98,1.88,25
900,424,91,200,98,1.88,25
952,424,91,200,98,1.88,25
953,424,91,200,98,1.88,25
954,424,91,200,98,1.88,25
955,424,98,202,95,1.88,25
956,424,98,202,95,1.88,25
957,424,98,202,95,1.88,25
993,424,98,202,95,1.88,25
994,424,98,202,95,1.88,25
995,424,98,202,95,1.88,25
996,424,98,202,95,1.88,25
1115,424,91,200,98,1.88,23
1116,424,91,200,98,1.88,23
1117,424,91,200,98,1.88,23
1118,424,98,202,95,1.88,23
1119,424,98,202,95,1.88,23
1120,424,98,202,95,1.88,23
1150,424,98,202,95,1.88,26
1151,424,98,202,95,1.88,26
1152,424,98,202,95,1.88,26
866,425,91,200,98,1.88,25
867,425,91,200,98,1.88,25
868,425,91,200,98,1.88,25
869,425,96,201,96,1.88,25
870,425,96,201,96,1.88,25
871,425,96,201,96,1.88,25
872,425,98,202,95,1.88,25
873,425,98,202,95,1.88,25
874,425,98,202,95,1.88,25
891,425,98,202,95,1.88,25
892,425,98,202,95,1.88,25
893,425,98,202,95,1.88,25
894,425,96,201,96,1.88,25
895,425,96,201,96,1.88,25
896,425,96,201,96,1.88,25
897,425,96,201,96,1.88,25
898,425,91,200,98,1.88,25
899,425,91,200,98,1.88,25
900,425,91,200,98,1.88,25
952,425,91,200,98,1.88,25
953,425,91,200,98,1.88,25
954,425,91,200,98,1.88,25
955,425,98,202,95,1.88,25
956,425,98,202,95,1.88,25
957,425,98,202,95,1.88,25
993,425,98,202,95,1.88,25
994,425,98,202,95,1.88,25
995,425,98,202,95,1.88,25
996,425,98,202,95,1.88,25
1115,425,91,200,98,1.88,23
1116,425,91,200,98,1.88,23
1117,425,91,200,98,1.88,23
1118,425,98,202,95,1.88,23
1119,425,98,202,95,1.88,23
1120,425,98,202,95,1.88,23
1150,425,98,202,95,1.88,26
1151,425,98,202,95,1.88,26
1152,425,98,202,95,1.88,26
866,426,91,200,98,1.88,25
867,426,91,200,98,1.88,25
868,426,91,200,98,1.88,25
869,426,96,201,96,1.88,25
870,426,96,201,96,1.88,25
871,426,96,201,96,1.88,25
872,426,98,202,95,1.88,25
873,426,98,202,95,1.88,25
874,426,98,202,95,1.88,25
891,426,98,202,95,1.88,25
892,426,98,202,95,1.88,25
893,426,98,202,95,1.88,25
894,426,96,201,96,1.88,25
895,426,96,201,96,1.88,25
896,426,96,201,96,1.88,25
897,426,96,201,96,1.88,25
898,426,91,200,98,1.88,25
899,426,91,200,98,1.88,25
900,426,91,200,98,1.88,25
952,426,91,200,98,1.88,25
953,426,91,200,98,1.88,25
954,426,91,200,98,1.88,25
955,426,98,202,95,1.88,25
956,426,98,202,95,1.88,25
957,426,98,202,95,1.88,25
993,426,98,202,95,1.88,25
994,426,98,202,95,1.88,25
995,426,98,202,95,1.88,25
996,426,98,202,95,1.88,25
1115,426,91,200,98,1.88,23
1116,426,91,200,98,1.88,23
1117,426,91,200,98,1.88,23
1118,426,98,202,95,1.88,23
1119,426,98,202,95,1.88,23
1120,426,98,202,95,1.88,23
1150,426,98,202,95,1.88,26
1151,426,98,202,95,1.88,26
1152,426,98,202,95,1.88,26
866,427,91,200,98,1.88,25
867,427,91,200,98,1.88,25
868,427,91,200,98,1.88,25
869,427,94,201,97,1.88,25
870,427,94,201,97,1.88,25
871,427,94,201,97,1.88,25
872,427,98,202,95,1.88,25
873,427,98,202,95,1.88,25
874,427,98,202,95,1.88,25
875,427,98,202,95,1.88,25
876,427,98,202,95,1.88,25
877,427,98,202,95,1.88,25
885,427,98,202,95,1.88,25
886,427,98,202,95,1.88,25
887,427,98,202,95,1.88,25
888,427,98,202,95,1.88,25
889,427,98,202,95,1.88,25
890,427,98,202,95,1.88,25
891,427,96,201,96,1.88,25
892,427,96,201,96,1.88,25
893,427,96,201,96,1.88,25
894,427,94,201,97,1.88,25
895,427,94,201,97,1.88,25
896,427,94,201,97,1.88,25
897,427,94,201,97,1.88,25
952,427,91,200,98,1.88,25
953,427,91,200,98,1.88,25
954,427,91,200,98,1.88,25
955,427,98,202,95,1.88,25
956,427,98,202,95,1.88,25
957,427,98,202,95,1.88,25
993,427,98,202,95,1.88,25
994,427,98,202,95,1.88,25
995,427,98,202,95,1.88,25
996,427,98,202,95,1.88,25
1121,427,94,201,97,1.88,23
1122,427,94,201,97,1.88,23
1123,427,94,201,97,1.88,23
1124,427,98,202,95,1.88,23
1125,427,98,202,95,1.88,23
1126,427,98,202,95,1.88,23
1147,427,96,201,96,1.88,26
1148,427,96,201,96,1.88,26
1149,427,96,201,96,1.88,26
866,428,91,200,98,1.88,25
867,428,91,200,98,1.88,25
868,428,91,200,98,1.88,25
869,428,94,201,97,1.88,25
870,428,94,201,97,1.88,25
871,428,94,201,97,1.88,25
872,428,98,202,95,1.88,25
873,428,98,202,95,1.88,25
874,428,98,202,95,1.88,25
875,428,98,202,95,1.88,25
876,428,98,202,95,1.88,25
877,428,98,202,95,1.88,25
885,428,98,202,95,1.88,25
886,428,98,202,95,1.88,25
887,428,98,202,95,1.88,25
888,428,98,202,95,1.88,25
889,428,98,202,95,1.88,25
890,428,98,202,95,1.88,25
891,428,96,201,96,1.88,25
892,428,96,201,96,1.88,25
893,428,96,201,96,1.88,25
894,428,94,201,97,1.88,25
895,428,94,201,97,1.88,25
896,428,94,201,97,1.88,25
897,428,94,201,97,1.88,25
952,428,91,200,98,1.88,25
953,428,91,200,98,1.88,25
954,428,91,200,98,1.88,25
955,428,98,202,95,1.88,25
956,428,98,202,95,1.88,25
957,428,98,202,95,1.88,25
993,428,98,202,95,1.88,25
994,428,98,202,95,1.88,25
995,428,98,202,95,1.88,25
996,428,98,202,95,1.88,25
1121,428,94,201,97,1.88,23
1122,428,94,201,97,1.88,23
1123,428,94,201,97,1.88,23
1124,428,98,202,95,1.88,23
1125,428,98,202,95,1.88,23
1126,428,98,202,95,1.88,23
1147,428,96,201,96,1.88,26
1148,428,96,201,96,1.88,26
1149,428,96,201,96,1.88,26
866,429,91,200,98,1.88,25
867,429,91,200,98,1.88,25
868,429,91,200,98,1.88,25
869,429,94,201,97,1.88,25
870,429,94,201,97,1.88,25
871,429,94,201,97,1.88,25
872,429,98,202,95,1.88,25
873,429,98,202,95,1.88,25
874,429,98,202,95,1.88,25
875,429,98,202,95,1.88,25
876,429,98,202,95,1.88,25
877,429,98,202,95,1.88,25
885,429,98,202,95,1.88,25
886,429,98,202,95,1.88,25
887,429,98,202,95,1.88,25
888,429,98,202,95,1.88,25
889,429,98,202,95,1.88,25
890,429,98,202,95,1.88,25
891,429,96,201,96,1.88,25
892,429,96,201,96,1.88,25
893,429,96,201,96,1.88,25
894,429,94,201,97,1.88,25
895,429,94,201,97,1.88,25
896,429,94,201,97,1.88,25
897,429,94,201,97,1.88,25
952,429,91,200,98,1.88,25
953,429,91,200,98,1.88,25
954,429,91,200,98,1.88,25
955,429,98,202,95,1.88,25
956,429,98,202,95,1.88,25
957,429,98,202,95,1.88,25
993,429,98,202,95,1.88,25
994,429,98,202,95,1.88,25
995,429,98,202,95,1.88,25
996,429,98,202,95,1.88,25
1121,429,94,201,97,1.88,23
1122,429,94,201,97,1.88,23
1123,429,94,201,97,1.88,23
1124,429,98,202,95,1.88,23
